01_kjw	 kjw
started at 08-May-2019 11:55:30
------------
scan:3	 blk:1	 xUpCate:1	 trial:1	 onset:0.1087	 plan:0.0000	 recorded:0	 xQuad:4	 xCatch:0	 xImgID:87	 response:NaN	 rt:0.0000	 accuracy:0
scan:3	 blk:5	 xUpCate:1	 trial:59	 onset:123.0148	 plan:123.0000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:92	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:5	 xUpCate:1	 trial:60	 onset:124.5191	 plan:124.5000	 recorded:1	 xQuad:1	 xCatch:1	 xImgID:92	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:6	 xUpCate:1	 trial:61	 onset:135.0175	 plan:135.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:50	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:6	 xUpCate:1	 trial:62	 onset:136.5207	 plan:136.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:103	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:6	 xUpCate:1	 trial:63	 onset:138.0149	 plan:138.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:70	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:6	 xUpCate:1	 trial:64	 onset:139.5197	 plan:139.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:86	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:6	 xUpCate:1	 trial:65	 onset:141.0127	 plan:141.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:102	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:6	 xUpCate:1	 trial:66	 onset:142.5052	 plan:142.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:118	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:6	 xUpCate:1	 trial:67	 onset:144.0098	 plan:144.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:60	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:6	 xUpCate:1	 trial:68	 onset:145.5148	 plan:145.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:42	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:6	 xUpCate:1	 trial:69	 onset:147.0050	 plan:147.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:77	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:6	 xUpCate:1	 trial:70	 onset:148.5127	 plan:148.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:105	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:6	 xUpCate:1	 trial:71	 onset:150.0043	 plan:150.0000	 recorded:1	 xQuad:2	 xCatch:1	 xImgID:105	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:6	 xUpCate:1	 trial:72	 onset:151.5102	 plan:151.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:143	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:7	 xUpCate:1	 trial:73	 onset:162.0064	 plan:162.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:97	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:7	 xUpCate:1	 trial:74	 onset:163.5124	 plan:163.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:30	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:7	 xUpCate:1	 trial:75	 onset:165.0052	 plan:165.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:45	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:7	 xUpCate:1	 trial:76	 onset:166.5111	 plan:166.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:55	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:7	 xUpCate:1	 trial:77	 onset:168.0067	 plan:168.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:66	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:7	 xUpCate:1	 trial:78	 onset:169.5201	 plan:169.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:3	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:7	 xUpCate:1	 trial:79	 onset:171.0078	 plan:171.0000	 recorded:1	 xQuad:4	 xCatch:1	 xImgID:3	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:7	 xUpCate:1	 trial:80	 onset:172.5179	 plan:172.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:24	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:7	 xUpCate:1	 trial:81	 onset:174.0085	 plan:174.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:39	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:7	 xUpCate:1	 trial:82	 onset:175.5149	 plan:175.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:65	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:7	 xUpCate:1	 trial:83	 onset:177.0086	 plan:177.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:96	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:7	 xUpCate:1	 trial:84	 onset:178.5081	 plan:178.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:13	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:8	 xUpCate:1	 trial:85	 onset:189.0097	 plan:189.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:111	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:8	 xUpCate:1	 trial:86	 onset:190.5154	 plan:190.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:110	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:8	 xUpCate:1	 trial:87	 onset:192.0084	 plan:192.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:7	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:8	 xUpCate:1	 trial:88	 onset:193.5135	 plan:193.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:90	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:8	 xUpCate:1	 trial:89	 onset:195.0060	 plan:195.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:140	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:8	 xUpCate:1	 trial:90	 onset:196.5231	 plan:196.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:73	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:8	 xUpCate:1	 trial:91	 onset:198.0277	 plan:198.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:62	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:8	 xUpCate:1	 trial:92	 onset:199.5102	 plan:199.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:26	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:8	 xUpCate:1	 trial:93	 onset:201.0115	 plan:201.0000	 recorded:1	 xQuad:3	 xCatch:1	 xImgID:26	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:8	 xUpCate:1	 trial:94	 onset:202.5114	 plan:202.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:83	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:8	 xUpCate:1	 trial:95	 onset:204.0116	 plan:204.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:19	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:8	 xUpCate:1	 trial:96	 onset:205.5113	 plan:205.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:71	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:9	 xUpCate:1	 trial:97	 onset:216.0131	 plan:216.0000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:121	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:9	 xUpCate:1	 trial:98	 onset:217.5134	 plan:217.5000	 recorded:1	 xQuad:1	 xCatch:1	 xImgID:121	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:9	 xUpCate:1	 trial:99	 onset:219.0233	 plan:219.0000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:137	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:9	 xUpCate:1	 trial:100	 onset:220.5136	 plan:220.5000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:43	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:9	 xUpCate:1	 trial:101	 onset:222.0094	 plan:222.0000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:135	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:9	 xUpCate:1	 trial:102	 onset:223.5134	 plan:223.5000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:36	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:9	 xUpCate:1	 trial:103	 onset:225.0071	 plan:225.0000	 recorded:1	 xQuad:1	 xCatch:1	 xImgID:36	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:9	 xUpCate:1	 trial:104	 onset:226.5114	 plan:226.5000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:98	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:9	 xUpCate:1	 trial:105	 onset:228.0285	 plan:228.0000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:117	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:9	 xUpCate:1	 trial:106	 onset:229.5140	 plan:229.5000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:29	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:9	 xUpCate:1	 trial:107	 onset:231.0131	 plan:231.0000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:84	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:9	 xUpCate:1	 trial:108	 onset:232.5149	 plan:232.5000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:79	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:10	 xUpCate:1	 trial:109	 onset:243.0163	 plan:243.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:125	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:10	 xUpCate:1	 trial:110	 onset:244.5165	 plan:244.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:11	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:10	 xUpCate:1	 trial:111	 onset:246.0139	 plan:246.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:20	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:10	 xUpCate:1	 trial:112	 onset:247.5166	 plan:247.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:33	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:10	 xUpCate:1	 trial:113	 onset:249.0166	 plan:249.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:74	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:10	 xUpCate:1	 trial:114	 onset:250.5168	 plan:250.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:22	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:10	 xUpCate:1	 trial:115	 onset:252.0210	 plan:252.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:72	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:10	 xUpCate:1	 trial:116	 onset:253.5138	 plan:253.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:106	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:10	 xUpCate:1	 trial:117	 onset:255.0065	 plan:255.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:56	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:10	 xUpCate:1	 trial:118	 onset:256.5121	 plan:256.5000	 recorded:1	 xQuad:4	 xCatch:1	 xImgID:56	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:10	 xUpCate:1	 trial:119	 onset:258.0167	 plan:258.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:89	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:10	 xUpCate:1	 trial:120	 onset:259.5088	 plan:259.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:31	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:11	 xUpCate:1	 trial:121	 onset:270.0194	 plan:270.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:119	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:11	 xUpCate:1	 trial:122	 onset:271.5127	 plan:271.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:136	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:11	 xUpCate:1	 trial:123	 onset:273.0175	 plan:273.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:144	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:11	 xUpCate:1	 trial:124	 onset:274.5201	 plan:274.5000	 recorded:1	 xQuad:2	 xCatch:1	 xImgID:144	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:11	 xUpCate:1	 trial:125	 onset:276.0198	 plan:276.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:88	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:11	 xUpCate:1	 trial:126	 onset:277.5198	 plan:277.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:85	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:11	 xUpCate:1	 trial:127	 onset:279.0197	 plan:279.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:132	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:11	 xUpCate:1	 trial:128	 onset:280.5167	 plan:280.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:57	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:11	 xUpCate:1	 trial:129	 onset:282.0203	 plan:282.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:40	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:11	 xUpCate:1	 trial:130	 onset:283.5147	 plan:283.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:101	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:11	 xUpCate:1	 trial:131	 onset:285.0197	 plan:285.0000	 recorded:1	 xQuad:2	 xCatch:1	 xImgID:101	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:11	 xUpCate:1	 trial:132	 onset:286.5127	 plan:286.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:81	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:12	 xUpCate:1	 trial:133	 onset:297.0223	 plan:297.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:47	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:12	 xUpCate:1	 trial:134	 onset:298.5156	 plan:298.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:128	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:12	 xUpCate:1	 trial:135	 onset:300.0197	 plan:300.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:32	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:12	 xUpCate:1	 trial:136	 onset:301.5126	 plan:301.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:15	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:12	 xUpCate:1	 trial:137	 onset:303.0171	 plan:303.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:61	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:12	 xUpCate:1	 trial:138	 onset:304.5099	 plan:304.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:51	 response:NaN	 rt:0.0000	 accuracy:0

