01_kjw	 kjw
started at 08-May-2019 12:01:22
------------
scan:4	 blk:1	 xUpCate:1	 trial:1	 onset:0.1094	 plan:0.0000	 recorded:0	 xQuad:4	 xCatch:0	 xImgID:58	 response:NaN	 rt:0.0000	 accuracy:0
scan:4	 blk:3	 xUpCate:1	 trial:31	 onset:63.0234	 plan:63.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:11	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:3	 xUpCate:1	 trial:32	 onset:64.5194	 plan:64.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:88	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:3	 xUpCate:1	 trial:33	 onset:66.0064	 plan:66.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:102	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:3	 xUpCate:1	 trial:34	 onset:67.5168	 plan:67.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:22	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:3	 xUpCate:1	 trial:35	 onset:69.0074	 plan:69.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:127	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:3	 xUpCate:1	 trial:36	 onset:70.5149	 plan:70.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:97	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:4	 xUpCate:1	 trial:37	 onset:81.0244	 plan:81.0000	 recorded:1	 xQuad:3	 xCatch:1	 xImgID:97	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:4	 xUpCate:1	 trial:38	 onset:82.5173	 plan:82.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:39	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:4	 xUpCate:1	 trial:39	 onset:84.0211	 plan:84.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:34	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:4	 xUpCate:1	 trial:40	 onset:85.5148	 plan:85.5000	 recorded:1	 xQuad:3	 xCatch:1	 xImgID:34	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:4	 xUpCate:1	 trial:41	 onset:87.0075	 plan:87.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:66	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:4	 xUpCate:1	 trial:42	 onset:88.5129	 plan:88.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:9	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:4	 xUpCate:1	 trial:43	 onset:90.0055	 plan:90.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:119	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:4	 xUpCate:1	 trial:44	 onset:91.5221	 plan:91.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:5	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:4	 xUpCate:1	 trial:45	 onset:93.0269	 plan:93.0000	 recorded:1	 xQuad:3	 xCatch:1	 xImgID:5	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:4	 xUpCate:1	 trial:46	 onset:94.5197	 plan:94.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:100	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:4	 xUpCate:1	 trial:47	 onset:96.0120	 plan:96.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:2	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:4	 xUpCate:1	 trial:48	 onset:97.5102	 plan:97.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:38	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:5	 xUpCate:1	 trial:49	 onset:108.0271	 plan:108.0000	 recorded:1	 xQuad:1	 xCatch:1	 xImgID:38	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:5	 xUpCate:1	 trial:50	 onset:109.5118	 plan:109.5000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:33	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:5	 xUpCate:1	 trial:51	 onset:111.0115	 plan:111.0000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:134	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:5	 xUpCate:1	 trial:52	 onset:112.5124	 plan:112.5000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:141	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:5	 xUpCate:1	 trial:53	 onset:114.0224	 plan:114.0000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:17	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:5	 xUpCate:1	 trial:54	 onset:115.5126	 plan:115.5000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:56	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:5	 xUpCate:1	 trial:55	 onset:117.0195	 plan:117.0000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:139	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:5	 xUpCate:1	 trial:56	 onset:118.5130	 plan:118.5000	 recorded:1	 xQuad:1	 xCatch:1	 xImgID:139	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:5	 xUpCate:1	 trial:57	 onset:120.0179	 plan:120.0000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:78	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:5	 xUpCate:1	 trial:58	 onset:121.5126	 plan:121.5000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:15	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:5	 xUpCate:1	 trial:59	 onset:123.0132	 plan:123.0000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:110	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:5	 xUpCate:1	 trial:60	 onset:124.5082	 plan:124.5000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:44	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:6	 xUpCate:1	 trial:61	 onset:135.0175	 plan:135.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:136	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:6	 xUpCate:1	 trial:62	 onset:136.5108	 plan:136.5000	 recorded:1	 xQuad:4	 xCatch:1	 xImgID:136	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:6	 xUpCate:1	 trial:63	 onset:138.0154	 plan:138.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:49	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:6	 xUpCate:1	 trial:64	 onset:139.5154	 plan:139.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:104	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:6	 xUpCate:1	 trial:65	 onset:141.0253	 plan:141.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:74	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:6	 xUpCate:1	 trial:66	 onset:142.5152	 plan:142.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:135	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:6	 xUpCate:1	 trial:67	 onset:144.0230	 plan:144.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:37	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:6	 xUpCate:1	 trial:68	 onset:145.5159	 plan:145.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:109	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:6	 xUpCate:1	 trial:69	 onset:147.0158	 plan:147.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:36	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:6	 xUpCate:1	 trial:70	 onset:148.5128	 plan:148.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:21	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:6	 xUpCate:1	 trial:71	 onset:150.0167	 plan:150.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:117	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:6	 xUpCate:1	 trial:72	 onset:151.5113	 plan:151.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:91	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:7	 xUpCate:1	 trial:73	 onset:162.0179	 plan:162.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:57	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:7	 xUpCate:1	 trial:74	 onset:163.5182	 plan:163.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:101	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:7	 xUpCate:1	 trial:75	 onset:165.0181	 plan:165.0000	 recorded:1	 xQuad:3	 xCatch:1	 xImgID:101	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:7	 xUpCate:1	 trial:76	 onset:166.5117	 plan:166.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:123	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:7	 xUpCate:1	 trial:77	 onset:168.0161	 plan:168.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:84	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:7	 xUpCate:1	 trial:78	 onset:169.5186	 plan:169.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:54	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:7	 xUpCate:1	 trial:79	 onset:171.0189	 plan:171.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:140	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:7	 xUpCate:1	 trial:80	 onset:172.5186	 plan:172.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:126	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:7	 xUpCate:1	 trial:81	 onset:174.0197	 plan:174.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:70	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:7	 xUpCate:1	 trial:82	 onset:175.5158	 plan:175.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:90	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:7	 xUpCate:1	 trial:83	 onset:177.0199	 plan:177.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:42	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:7	 xUpCate:1	 trial:84	 onset:178.5140	 plan:178.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:118	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:8	 xUpCate:1	 trial:85	 onset:189.0210	 plan:189.0000	 recorded:1	 xQuad:3	 xCatch:1	 xImgID:118	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:8	 xUpCate:1	 trial:86	 onset:190.5166	 plan:190.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:114	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:8	 xUpCate:1	 trial:87	 onset:192.0216	 plan:192.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:87	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:8	 xUpCate:1	 trial:88	 onset:193.5138	 plan:193.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:144	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:8	 xUpCate:1	 trial:89	 onset:195.0180	 plan:195.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:24	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:8	 xUpCate:1	 trial:90	 onset:196.5217	 plan:196.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:62	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:8	 xUpCate:1	 trial:91	 onset:198.0166	 plan:198.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:4	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:8	 xUpCate:1	 trial:92	 onset:199.5214	 plan:199.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:122	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:8	 xUpCate:1	 trial:93	 onset:201.0218	 plan:201.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:52	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:8	 xUpCate:1	 trial:94	 onset:202.5189	 plan:202.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:105	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:8	 xUpCate:1	 trial:95	 onset:204.0109	 plan:204.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:113	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:8	 xUpCate:1	 trial:96	 onset:205.5164	 plan:205.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:72	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:9	 xUpCate:1	 trial:97	 onset:216.0147	 plan:216.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:75	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:9	 xUpCate:1	 trial:98	 onset:217.5192	 plan:217.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:76	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:9	 xUpCate:1	 trial:99	 onset:219.0233	 plan:219.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:82	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:9	 xUpCate:1	 trial:100	 onset:220.5169	 plan:220.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:138	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:9	 xUpCate:1	 trial:101	 onset:222.0220	 plan:222.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:121	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:9	 xUpCate:1	 trial:102	 onset:223.5145	 plan:223.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:108	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:9	 xUpCate:1	 trial:103	 onset:225.0192	 plan:225.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:31	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:9	 xUpCate:1	 trial:104	 onset:226.5240	 plan:226.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:50	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:9	 xUpCate:1	 trial:105	 onset:228.0171	 plan:228.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:29	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:9	 xUpCate:1	 trial:106	 onset:229.5215	 plan:229.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:99	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:9	 xUpCate:1	 trial:107	 onset:231.0146	 plan:231.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:73	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:9	 xUpCate:1	 trial:108	 onset:232.5197	 plan:232.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:98	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:10	 xUpCate:1	 trial:109	 onset:243.0173	 plan:243.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:92	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:10	 xUpCate:1	 trial:110	 onset:244.5099	 plan:244.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:71	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:10	 xUpCate:1	 trial:111	 onset:246.0268	 plan:246.0000	 recorded:1	 xQuad:2	 xCatch:1	 xImgID:71	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:10	 xUpCate:1	 trial:112	 onset:247.5192	 plan:247.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:7	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:10	 xUpCate:1	 trial:113	 onset:249.0244	 plan:249.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:65	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:10	 xUpCate:1	 trial:114	 onset:250.5165	 plan:250.5000	 recorded:1	 xQuad:2	 xCatch:1	 xImgID:65	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:10	 xUpCate:1	 trial:115	 onset:252.0215	 plan:252.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:68	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:10	 xUpCate:1	 trial:116	 onset:253.5266	 plan:253.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:43	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:10	 xUpCate:1	 trial:117	 onset:255.0198	 plan:255.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:27	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:10	 xUpCate:1	 trial:118	 onset:256.5248	 plan:256.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:14	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:10	 xUpCate:1	 trial:119	 onset:258.0120	 plan:258.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:51	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:10	 xUpCate:1	 trial:120	 onset:259.5223	 plan:259.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:67	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:11	 xUpCate:1	 trial:121	 onset:270.0128	 plan:270.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:94	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:11	 xUpCate:1	 trial:122	 onset:271.5249	 plan:271.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:8	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:11	 xUpCate:1	 trial:123	 onset:273.0178	 plan:273.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:45	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:11	 xUpCate:1	 trial:124	 onset:274.5224	 plan:274.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:85	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:11	 xUpCate:1	 trial:125	 onset:276.0272	 plan:276.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:30	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:11	 xUpCate:1	 trial:126	 onset:277.5202	 plan:277.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:106	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:11	 xUpCate:1	 trial:127	 onset:279.0127	 plan:279.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:115	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:11	 xUpCate:1	 trial:128	 onset:280.5172	 plan:280.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:41	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:11	 xUpCate:1	 trial:129	 onset:282.0231	 plan:282.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:55	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:11	 xUpCate:1	 trial:130	 onset:283.5274	 plan:283.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:28	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:11	 xUpCate:1	 trial:131	 onset:285.0154	 plan:285.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:53	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:11	 xUpCate:1	 trial:132	 onset:286.5250	 plan:286.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:142	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:12	 xUpCate:1	 trial:133	 onset:297.0165	 plan:297.0000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:107	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:12	 xUpCate:1	 trial:134	 onset:298.5152	 plan:298.5000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:69	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:12	 xUpCate:1	 trial:135	 onset:300.0199	 plan:300.0000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:112	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:12	 xUpCate:1	 trial:136	 onset:301.5168	 plan:301.5000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:96	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:12	 xUpCate:1	 trial:137	 onset:303.0168	 plan:303.0000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:132	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:12	 xUpCate:1	 trial:138	 onset:304.5173	 plan:304.5000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:48	 response:NaN	 rt:0.0000	 accuracy:0

